,datum,sess_ctry,sess_loc,sug_platform,landing_uri,session_duration,pages_per_sess,sess_co_done,sess_type
127,2024-11-01,Germany,Melsungen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHcp06EoOTnYNQ6ar3o_Ptbcoaj2tqF6au9ATgkP9KFA0VkL0tPASBbu83Q_aem_yYnWnc3aAQ9lPFkeX6rMGw,0.0,1.0,0,CO abgeschl.
128,2024-11-01,Finland,Helsinki,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHa7Lof6qIy1mIxWox6XoRs16nZ5KAnHwLCch2CPu2PYiXrbSdLziyDwdKQ_aem_6BgKhRnFyyBiwlrcF91lxw,0.0,1.0,0,CO abgeschl.
129,2024-11-01,Germany,Freiburg im Breisgau,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHcovrYkpvGqnaGDG53xaQdfOcRY2QLd0cqUJ3meLOYSBLsvNe0O-UyZGGQ_aem_91hNr911epS6u_AIkqjfZg,0.0,1.0,0,CO abgeschl.
130,2024-11-01,Germany,Hamburg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHXa7decux1zNAqjoPDTNzEwSLFy6tTsQ2CQXKc6-jR4O62efudeSjFgMNg_aem_sRVJ3Wyoln11FyibEVsxBQ,0.0,1.0,0,CO abgeschl.
131,2024-11-01,Germany,Postbauer-Heng,direct,https://www.whiskyquartier.de/policies/legal-notice,0.0,1.0,0,CO abgeschl.
132,2024-11-01,Germany,Unterschleissheim,direct,https://www.whiskyquartier.de/products/balvenie-12-years-old-double-wood-0-7l,0.0,1.0,0,CO abgeschl.
133,2024-11-01,United Kingdom,London,whiskystats,https://www.whiskyquartier.de/products/triple-wood-0-7l?_pos=1&_sid=8cc88e544&_ss=r,15.0,1.0,0,CO abgeschl.
134,2024-11-01,Germany,Frankfurt am Main,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
135,2024-11-01,Germany,Waren,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHe24WsBi2Xl5C31DcCAyt0DB7cLzZdKlWweoG5ONDCqAof5HtrTvRdWMjw_aem_aAeFZHJXs27BpOS4veXzNw,0.0,1.0,0,CO abgeschl.
136,2024-11-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/products/yamazaki-0-7l,0.0,1.0,0,CO abgeschl.
137,2024-11-01,Germany,Dresden,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
138,2024-11-01,Germany,Beilngries,7bb991-55,https://www.whiskyquartier.de/password,0.0,1.0,0,CO abgeschl.
139,2024-11-01,Germany,Stuttgart,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHQHzavSueTMhI5jRbsA5316ZzL8_48HZCrCMRU4mvLhQWQ0hYN43qulAlw_aem_RfEZByEuDvQFEhT9WXTd5g,0.0,1.0,0,CO abgeschl.
140,2024-11-01,Germany,Essen,alphabet,https://www.whiskyquartier.de/products/harmony-collection-rare-cask-2022-0-7l?variant=49727978668369&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
141,2024-11-01,Finland,Helsinki,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHdMUBJzWgGKH1_EmaF5RQSq2LMtCY27hUgoLx2NbsAYrVz0SaNYD--iIVQ_aem_CZh0nvl5rduRptcUpV4jNA,61.0,2.0,0,CO abgeschl.
142,2024-11-01,Germany,Steinbach am Taunus,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHZEXXOMZoUv-YXZ-xf3FdcY_md4E8uJdTNXqh8ULqQGtThp-PyhgvrYmEg_aem_V5mxNau01ffwfOT2u6HPiQ,138.0,3.0,0,CO abgeschl.
143,2024-11-01,Germany,Hanover,alphabet,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l?variant=49827452354897&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
144,2024-11-01,Germany,,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHS3tAiAsECAjQ1SERI9NSnTvc3cDOmiWQqWKqASu6YQluai2EWpczY76gQ_aem_OJXQnDos6Ko1DKO-HdDNIg,0.0,1.0,0,CO abgeschl.
145,2024-11-01,Vietnam,Biên Hòa,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHWBYs3Cx2uahVENOxrNRvkKnZ8JJCxa1c1KWJXnnjXeuyjkHW58eJCDhOA_aem_r_WhdLvcTLZ5aXHXb2mQIQ,104.0,3.0,0,CO abgeschl.
146,2024-11-01,Germany,Nuremberg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NkF8BHSC3DvT1DJBZhLMDaPGbKQLO6O2k5a8gJRur-QFQ-D0GwDHD069H5KBI3A_aem_-Jt3c5UKulHvuYvK5t_R5Q,148.0,5.0,0,CO abgeschl.
147,2024-11-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/,27.0,2.0,0,CO abgeschl.
148,2024-11-01,Germany,,alphabet,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniversary-0-7l-kopie?variant=49729641120081&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,20.0,2.0,0,CO abgeschl.
149,2024-11-01,Germany,,direct,https://www.whiskyquartier.de/products/harmony-collection-green-meadow-0-7l,0.0,1.0,0,CO abgeschl.
150,2024-11-01,Germany,Düsseldorf,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHWLCfw8VZ6hdtFnla8brHcNQbHklh8oJOQLEELvS3GULmmoDXu8LpY3Nig_aem_MvC6DGzQmNk8Yf2HT68hrw,253.0,3.0,0,CO abgeschl.
151,2024-11-01,Sweden,Stockholm,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,50.0,2.0,0,CO abgeschl.
152,2024-11-01,Germany,Leipzig,direct,https://www.whiskyquartier.de/cart,0.0,1.0,0,CO abgeschl.
153,2024-11-01,United Kingdom,Glasgow,direct,https://www.whiskyquartier.de/products/harmony-collection-green-meadow-0-7l,0.0,1.0,0,CO abgeschl.
154,2024-11-01,Italy,Santa Vittoria d'Alba,whiskybase,https://www.whiskyquartier.de/products/the-quinta-ruban-port-cask-finish-0-7l,0.0,1.0,0,CO abgeschl.
155,2024-11-01,Germany,Viernheim,alphabet,https://www.whiskyquartier.de/products/laddie-ten-0-7l?variant=49827403432273&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,37.0,2.0,0,CO abgeschl.
156,2024-11-01,Germany,Munich,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOort-kwvDqW20WYyAoptZbici5k3iz6iG2G6xXCR-kp6WGd3_0Vs,25.0,2.0,0,CO abgeschl.
157,2024-11-01,Germany,Munich,direct,https://www.whiskyquartier.de/,35.5,2.5,0,CO abgeschl.
158,2024-11-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/collections/macallan,3063.0,6.0,0,CO abgeschl.
159,2024-11-01,Germany,Hohenwestedt,alphabet,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l?variant=49827452354897&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
160,2024-11-01,Germany,Kronach,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHTjnOZM1NzUR8gev0V9Nwx0Stdc7KnuCdQU2bDe93jqeorUez4AlQ_IIxw_aem_gRiGnMO4Hx-19EQgVSi24A,0.0,1.0,0,CO abgeschl.
161,2024-11-01,Germany,,alphabet,https://www.whiskyquartier.de/products/the-quinta-ruban-port-cask-finish-0-7l?variant=49827427451217&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
162,2024-11-01,Germany,Recklinghausen,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
163,2024-11-01,Germany,Poxdorf,direct,https://www.whiskyquartier.de/policies/legal-notice,0.0,1.0,0,CO abgeschl.
164,2024-11-01,The Netherlands,Pijnacker,whiskybase,https://www.whiskyquartier.de/products/gold-double-cask-0-7l,0.0,1.0,0,CO abgeschl.
165,2024-11-01,Germany,Frankfurt am Main,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
166,2024-11-01,Finland,Helsinki,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2M7RcBHaeVYIxEz7qnZZ9VxQcqdTW_g3bsRnYkMuK7gTwqc-VsetZgKKPWXJiqVQ_aem_EH1MjlJL0Lm32yDJvcl7eg,0.0,1.0,0,CO abgeschl.
167,2024-11-01,Germany,Hersbruck,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHZEGGvoELksNfUsT0V6LmH745npi6up8rcHNIXcVas7ncVt22-RMJsc_0w_aem_Yk9Ep5Hzi5EQ-WJAPRhZFg,6.0,2.0,0,CO abgeschl.
168,2024-11-01,Germany,Cologne,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BpgxSCK1lgXnS0ntU_NxTDiKkxfD1PhFw4pEZdpVgqUM1vkVB6p6lSWnAmA_aem_wDgAh5XybKT47bIy-frASQ,0.0,1.0,0,CO abgeschl.
169,2024-11-01,Germany,Stuttgart,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDD2M7RcBpuJCoOrNgOmyNy7ke19BZ2MM_WCL_RP2VyrW69undt3HpCV_UvrDnbOn8w_aem_2ZckfqJqcrZ1mj1_rR4dvg,0.0,1.0,0,CO abgeschl.
170,2024-11-01,The Netherlands,Hendrik-Ido-Ambacht,whiskybase,https://www.whiskyquartier.de/products/balvenie-12-years-old-double-wood-0-7l,0.0,1.0,0,CO abgeschl.
171,2024-11-01,Portugal,Casal Comba,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDD2NkF8Bptl7CgaBQ-rooBUM_txEdIPHIqufTHIdqVzE7oWVhmexd7bwgIE0kTmeEg_aem_MUa2fJqI8Yilik0IStSjHA,11.0,2.0,0,CO abgeschl.
172,2024-11-01,Germany,Erlangen,direct,https://www.whiskyquartier.de/,372.0,4.0,0,CO abgeschl.
173,2024-11-01,Afghanistan,Kabul,alphabet,https://www.whiskyquartier.de/products/laddie-origins-feis-ile-2021-0-7l,0.0,1.0,0,CO abgeschl.
174,2024-11-01,Germany,Waiblingen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHV_EQVP8N6yDnbBJiCrV7RYKh0e6Gsf9ehVFfzijvzROcj3RyBwZsOWnRQ_aem_-fX0wcy41H4kklBln-391Q,0.0,1.0,0,CO abgeschl.
175,2024-11-01,Germany,Essen,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BplAN_tyfuZKwCZGEapgHA13IkLfhxGunIFzIQ03FxnbdlzWJztC_bDzYnA_aem_ryqc7FDQJz2IhxZK5FcBhg,24.0,2.0,0,CO abgeschl.
176,2024-11-01,Sweden,Luleå,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR21tfjKTgu-Ne58rW5M8f9g3pmLBuPonoxQM2759AY9XFexKJbvnRGqUhk_aem_SU5AiylcIFxQczpsUZFXCA,0.0,1.0,0,CO abgeschl.
177,2024-11-01,Germany,Germering,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHVqTKg9FIvJj5vjsZ3kB6oyS6C6Y5nLJsaONwBsqdDi7tN7DrcaC8F_yNw_aem_tqAna7gwBFRcaUezmvrrHw,0.0,1.0,0,CO abgeschl.
178,2024-11-01,Germany,Düren,syndicatedsearch,https://www.whiskyquartier.de/?gad_source=5,42.0,3.5,0,CO abgeschl.
179,2024-11-01,Germany,Landshut,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHUxbfFl1xoWBzsm8HcAGXC4TV-Ywh08etaye82eRSRg34oC8HUMdQPMcgg_aem_5Sl24DD6Jww4prCIdLnMMA,19.0,2.0,0,CO abgeschl.
180,2024-11-01,Portugal,Lisbon,direct,https://www.whiskyquartier.de/,1195.0,2.0,0,CO abgeschl.
181,2024-11-01,Germany,Vechelde,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHcR56eftaNWV8AC6A7dq2xyE9NMKE2kYUlbAWgHIXGQ3UdD7j1TtM01B1A_aem_5wyqJIxUi1irRIzBtPi-SA,143.0,3.0,0,CO abgeschl.
182,2024-11-01,Poland,,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,7.0,1.0,0,CO abgeschl.
183,2024-11-01,Germany,,meta,https://www.whiskyquartier.de/products/quest-collection-enigma-0-7l?fbclid=IwY2xjawGuqR1leHRuA2FlbQIxMAABHQivlhMUSVBwfQZpkl1vuRzp6_aRrZAugh8z9N1d9GjerWLRGFbBbE5Tow_aem_umoopFK52e11BAwXZowafg,0.0,1.0,0,CO abgeschl.
184,2024-11-01,Czechia,Beroun,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
185,2024-11-01,Austria,Vienna,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,6.0,2.0,0,CO abgeschl.
186,2024-11-01,Germany,Nuremberg,alphabet,https://www.whiskyquartier.de/,71.5,3.5,0,CO abgeschl.
187,2024-11-01,Germany,Bünde,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NkF8BHUnQtAzK5pUqxezZJ5EjPLy8QPypVhSo3gv3qOanZGp7kCmTn5UwCc48Mg_aem_p2nFSn1vgXLV2FgCwEVqLg,1411.0,3.0,0,CO abgeschl.
188,2024-11-01,Germany,Kitzingen,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
189,2024-11-01,Germany,Saalfeld,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHXokvSvaQwcQTtTLBPQz0K1joKm6-R6rPQ7w3O0XeseRz0u7_gGV0xKW6A_aem_NDfYVkuyp9qCLheK3eaZeg,0.0,1.0,0,CO abgeschl.
190,2024-11-01,Germany,Duisburg,direct,https://www.whiskyquartier.de/collections/neu-im-shop?page=1,0.0,1.0,0,CO abgeschl.
191,2024-11-01,Germany,Erlangen,direct,https://www.whiskyquartier.de/collections/macallan,524.5,1.5,0,CO abgeschl.
192,2024-11-01,Chile,Santiago,whiskybase,https://www.whiskyquartier.de/products/the-laddie-valinch-no-12-0-7l,21.0,2.0,0,CO abgeschl.
193,2024-11-01,The Netherlands,Spijkenisse,whiskybase,https://www.whiskyquartier.de/products/macallan-harmony-collection-amber-meadow,0.0,1.0,0,CO abgeschl.
194,2024-11-01,Germany,Cologne,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NAJ8BHRsEX7PjBKpiUaVFnBziQYQO0-xh-Dik5_FGzpOc6eZs3p9x4jNzy6XX1g_aem_j7n3YqevLks1YtPAjqoImA,1059.0,2.0,0,CO abgeschl.
195,2024-11-01,Germany,,direct,https://www.whiskyquartier.de/policies/legal-notice,0.0,1.0,0,CO abgeschl.
196,2024-11-01,Germany,Sankt Augustin,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDD2NkF8BHeTWNRvSwECWUfjPC8Rh9WkXRnXIZhUfVuDPE9Fw79WFlW-3tkddU5PyjQ_aem_DgD2tY9t3obQvAUjMvxfVQ,0.0,1.0,0,CO abgeschl.
197,2024-11-01,The Netherlands,Purmerend,direct,https://www.whiskyquartier.de/products/macallan-classic-cut-2023,123.66666666666669,1.3333333333333333,0,CO abgeschl.
198,2024-11-01,The Netherlands,Eindhoven,whiskybase,https://www.whiskyquartier.de/products/ardcore-0-7l,0.0,1.0,0,CO abgeschl.
199,2024-11-01,Germany,Fürth,alphabet,https://www.whiskyquartier.de/,517.0,5.0,0,CO abgeschl.
200,2024-11-01,Germany,Rodenbach,alphabet,https://www.whiskyquartier.de/products/harmony-collection-vibrant-oak-0-7l?variant=49827316171089&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
201,2024-12-01,Germany,Hamburg,direct,https://www.whiskyquartier.de/,126.66666666666669,6.666666666666667,0,CO abgeschl.
202,2024-12-01,Germany,Wuppertal,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHaN8EK9tbUhS-Hf-ieXwkCI5ZP0zTyiE7wZlVvcmZowaScn0fLc4SOVtyQ_aem_SrXUS8vtpuVEeowtI_Txmw,0.0,1.0,0,CO abgeschl.
203,2024-12-01,Germany,Uelsen,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDZzj9LcBppxHaRX4Mqd41FAwB4gWdpq-n4hd8AW9X4iG1QdiREr9xnklD1oZWL3uLg_aem_PEoPT0LAT55sPzz4cYaehg,0.0,1.0,0,CO abgeschl.
204,2024-12-01,Germany,Munich,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOopYSUKY1jTQTSt0jEp4xhwEshfswKxdC_m-aq7KiIt8pprg2uIn,460.0,2.0,0,CO abgeschl.
205,2024-12-01,Czechia,Prague,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMAABHSGfAuwd9CufTfcFoyzVKvavbbvKFvbZM_khmaHIUVVZpCaTd2Mhm83GHA_aem_qjEkYECHDw0pCktXQ-ZjbA,305.0,9.0,0,CO abgeschl.
206,2024-12-01,Germany,Falkenstein,direct,https://www.whiskyquartier.de/policies/legal-notice,0.0,1.0,0,CO abgeschl.
207,2024-12-01,Bulgaria,Sofia,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
208,2024-12-01,Germany,Hanover,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHX5C4K7LtFOoB55WgPDzwZBnJHs9vEo-B8h3dDAg9kKS-f1f6Toi9NzlfA_aem_wpMysHDnS5tfJjanU9khjA,0.0,1.0,0,CO abgeschl.
209,2024-12-01,Germany,Augsburg,alphabet,https://www.whiskyquartier.de/products/quest-collection-lumina-0-7l-kopie?srsltid=AfmBOoqsfvmlvrB12RydeEVHT3hBxHfSspXyqX8HyfcWDVpF3JPFa9V1,0.0,1.0,0,CO abgeschl.
210,2024-12-01,The Netherlands,Alphen aan den Rijn,whiskybase,https://www.whiskyquartier.de/products/quest-collection-quest-1l,37.0,3.0,0,CO abgeschl.
211,2024-12-01,Armenia,,alphabet,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,0.0,1.0,0,CO abgeschl.
212,2024-12-01,Germany,Düsseldorf,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHZbm9EpTFAyck8pcSUatNo5AwTQgKRTpPI4Jg4mnL0jWveTBImdsicyxPw_aem_lg1GieE8wwvhiXd-71Y-mA,0.0,1.0,0,CO abgeschl.
213,2024-12-01,Germany,Frankfurt am Main,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
214,2024-12-01,Germany,Munich,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDZzj9LcBprVw6IxrYglfEXkiTySgllrYLASL8oD7VoPlGuCOGONC9VGtupwkm3-BKA_aem_oEE8KNaT0O04bkbzICLy-g,0.0,1.0,0,CO abgeschl.
215,2024-12-01,Germany,Luckenwalde,direct,https://www.whiskyquartier.de/collections/bestseller,0.0,1.0,0,CO abgeschl.
216,2024-12-01,Austria,Salzburg,alphabet,https://www.whiskyquartier.de/products/edition-no-6-0-7l?srsltid=AfmBOorT1eOJnTvkQac-H1ZRCG8UbI0vA4a_egXYzhKCJ2UWVh33W1zQ,0.0,1.0,0,CO abgeschl.
217,2024-12-01,Ireland,Clonee,meta,https://www.whiskyquartier.de/collections/asien?fbclid=IwZXh0bgNhZW0CMTEAAR2DOmSMtW5UWC2EquhIe760nAFvrSYj1L1iPFYxb0UMmhpg69FFsQ8Ye_4_aem_NRtP4EINRMQ99Pxu6uRDGQ,0.0,1.0,0,CO abgeschl.
218,2024-12-01,Germany,Gütersloh,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHYf2qeOfiNBJCdbFnbtQpzFb-s7sfOpyddfFM0JP6eiqDUP7yPyXbnuzUg_aem_TTyygdZo4Sf3y45uE6bx6w,117.0,5.0,0,CO abgeschl.
219,2024-12-01,Bahamas,Nassau,alphabet,https://www.whiskyquartier.de/products/18y-sherry-oak-2022-0-7l,0.0,1.0,0,CO abgeschl.
220,2024-12-01,Germany,Rosenheim,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzj9LcBHcACE6mSgwrfVJ89Mw_FudrwTxq0TwXbU_Nkfsnq3F5AFTWp0AEaOH28Mg_aem_cxmh8wDVPy4xFND1-OJP1w,107.0,5.0,0,CO abgeschl.
221,2024-12-01,Germany,Röbel,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzj9LcBHbM3iMGDJwDbQTnQaaC9yAj4hPeWWbpHmWHKgaBthvdudOcCRr61ehNDsQ_aem_E-CMKLYPLIgqZ2M9uAkthw,0.0,1.0,0,CO abgeschl.
222,2024-12-01,Ireland,Dublin,direct,https://www.whiskyquartier.de/policies/privacy-policy,0.0,1.0,0,CO abgeschl.
223,2024-12-01,Finland,Helsinki,direct,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,128.0,5.0,1,CO abgeschl.
224,2024-12-01,Ireland,Clonee,meta,https://www.whiskyquartier.de/collections/speyside?fbclid=IwZXh0bgNhZW0CMTEAAR2Ex15H1sil7q-Eb-VHjtjLKVfKmgAQvBZw7DeYH_LhLtkADNVqRY9_tz8_aem_P2ZnGPGXsOxwxwt7puqcDQ,0.0,1.0,0,CO abgeschl.
225,2024-12-01,Austria,Graz,alphabet,https://www.whiskyquartier.de/products/quest-collection-lumina-0-7l-kopie?srsltid=AfmBOoraPiCm8dox6qTOKrlMlAUngR7bwz19aC4G2uuq9YP1qtLL_13q,70.0,4.0,0,CO abgeschl.
226,2024-12-01,Finland,Helsinki,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,1183.0,12.0,0,CO abgeschl.
227,2024-12-01,Ireland,Clonee,meta,https://www.whiskyquartier.de/products/yamazaki-0-7l?fbclid=IwZXh0bgNhZW0CMTEAAR2qBdf5wY2vDc9ODT0c9cwsYzJPkzTHmXCtjzpAIeIMlknkMtBCnNuSEtA_aem_hwvFl9Hk-WyulJ-vnt2QnA,0.0,1.0,0,CO abgeschl.
228,2024-12-01,Germany,Munich,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHVIDlMn4YuOu4pOWueaoAQngiz-LBMUG0WWdEiwlBTOqmZKhXuVW9zo8mw_aem_CDlgHOTs-idtbHCb2oeT3w,86.0,3.0,0,CO abgeschl.
229,2024-12-01,Germany,Berlin,direct,https://www.whiskyquartier.de/products/balvenie-12-years-old-double-wood-0-7l,16.0,2.0,0,CO abgeschl.
230,2024-12-01,Germany,Weißenfels,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHTZ5vI_ydF77YflYEs4-TYhfQtpZbfnVWavV7CRF6HUwhf9uzONHDSkJ-g_aem_T5w1b1rkx6NcQVdIqlQOCQ,0.0,1.0,0,CO abgeschl.
231,2024-12-01,Türkiye,Konya,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHeqfnSG2EKEyUoxb2V4YNYBIEFPP_jfIcSyNFBsIfcCuaYNVJAx57W5s2A_aem_opWRbqYOytWwe0WgXa9VPQ,0.0,1.0,0,CO abgeschl.
232,2024-12-01,Canada,Beauharnois,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
233,2024-12-01,Spain,Santa Coloma de Farners,whiskybase,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
234,2024-12-01,Germany,Isenbüttel,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBHcflOMeYWZhBP7nUBAPClccgT_Qvze7O3SUXk60sCHuYhjtYqLfellWibg_aem_RAZCcqYZX2GX3Im4LGa7XQ,0.0,1.0,0,CO abgeschl.
235,2024-12-01,Germany,Vilshofen,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGDZzkD0cBpvqtovuuk6ibpMHa1i0-h2SRA8vpjYAnAlkWJL4PT39I02Dxr1I0gz9j-w_aem_VBmvuNE3Am6-CeuE6-934w,0.0,1.0,0,CO abgeschl.
236,2024-12-01,Germany,Essen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMAABHcC_WL7sMPDM9eQYM_Wkk-xXcflNdFzAFnGJQjW6v9DQ3Tm0KPngoKZQAQ_aem_mfodEeYerwgv--7MCdCm9Q,0.0,1.0,0,CO abgeschl.
237,2024-12-01,Ireland,Dublin,direct,https://www.whiskyquartier.de/policies/contact-information,0.0,1.0,0,CO abgeschl.
238,2024-12-01,Germany,Laatzen,alphabet,https://www.whiskyquartier.de/products/12-yo-colour-collection-0-7l,0.0,1.0,0,CO abgeschl.
239,2024-12-01,Germany,Bonn,whiskybase,https://www.whiskyquartier.de/products/triple-wood-0-7l?_pos=1&_sid=8cc88e544&_ss=r,0.0,1.0,0,CO abgeschl.
240,2024-12-01,Germany,Parsberg,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAaZDsRVI79mAOfc8N1s3Bdob-qVNMfysuxs9zaIe3lRag75nqWIymVBmmys_aem_GuSjcCI5iukBv04mwZN7nA,35.0,3.0,0,CO abgeschl.
